"Read","Counts","Read Position Start","Read Position End","Read Size (rs)","Mean Read Size (mrs)","mrs/rs"
"SL2.50ch00:10421280-10421993","19","10421280","10421993","713","1534.31159643","0.464703520235"
"SL2.50ch00:10423987-10424619","13","10423987","10424619","632","1534.31159643","0.411911114711"
"SL2.50ch00:10424007-10424533","12","10424007","10424533","526","1534.31159643","0.342824756864"
"SL2.50ch00:10428514-10429841","47","10428514","10429841","1327","1534.31159643","0.864882989274"
"SL2.50ch00:10428531-10429778","47","10428531","10429778","1247","1534.31159643","0.812742341842"
"SL2.50ch00:10431271-10432050","8","10431271","10432050","779","1534.31159643","0.507719554367"
"SL2.50ch00:10438285-10439172","20","10438285","10439172","887","1534.31159643","0.5781094284"
"SL2.50ch00:10438383-10439152","19","10438383","10439152","769","1534.31159643","0.501201973438"
"SL2.50ch00:10478820-10479373","9","10478820","10479373","553","1534.31159643","0.360422225372"
"SL2.50ch00:10479107-10484403","84","10479107","10484403","5296","1534.31159643","3.45171085998"
"SL2.50ch00:10480220-10481435","20","10480220","10481435","1215","1534.31159643","0.79188608287"
"SL2.50ch00:10483452-10484394","28","10483452","10484394","942","1534.31159643","0.613956123509"
"SL2.50ch00:10485674-10487518","70","10485674","10487518","1844","1534.31159643","1.2018419233"
"SL2.50ch00:10485719-10487540","70","10485719","10487540","1821","1534.31159643","1.18685148717"
"SL2.50ch00:10489689-10497666","135","10489689","10497666","7977","1534.31159643","5.19907430704"
"SL2.50ch00:10508251-10508728","12","10508251","10508728","477","1534.31159643","0.310888610312"
"SL2.50ch00:10574785-10576108","30","10574785","10576108","1323","1534.31159643","0.862275956903"
"SL2.50ch00:10574831-10576116","30","10574831","10576116","1285","1534.31159643","0.837509149372"
"SL2.50ch00:10577299-10578748","13","10577299","10578748","1449","1534.31159643","0.944397476608"
"SL2.50ch00:10583343-10583980","6","10583343","10583980","637","1534.31159643","0.415169905175"
"SL2.50ch00:10588089-10588760","11","10588089","10588760","671","1534.31159643","0.437329680334"
"SL2.50ch00:10591312-10591687","2","10591312","10591687","375","1534.31159643","0.244409284836"
"SL2.50ch00:10600386-10601998","17","10600386","10601998","1612","1534.31159643","1.05063404575"
"SL2.50ch00:10600469-10602059","17","10600469","10602059","1590","1534.31159643","1.03629536771"
"SL2.50ch00:10604587-10606328","81","10604587","10606328","1741","1534.31159643","1.13471083973"
"SL2.50ch00:10604706-10606192","81","10604706","10606192","1486","1534.31159643","0.968512526045"
"SL2.50ch00:10607825-10610081","121","10607825","10610081","2256","1534.31159643","1.47036625758"
"SL2.50ch00:10607848-10610097","121","10607848","10610097","2249","1534.31159643","1.46580395093"
"SL2.50ch00:10617034-10618103","120","10617034","10618103","1069","1534.31159643","0.696729401307"
"SL2.50ch00:10617090-10618160","119","10617090","10618160","1070","1534.31159643","0.6973811594"
"SL2.50ch00:10627406-10628362","66","10627406","10628362","956","1534.31159643","0.623080736809"
"SL2.50ch00:10627454-10628374","66","10627454","10628374","920","1534.31159643","0.599617445465"
"SL2.50ch00:10630273-10630919","14","10630273","10630919","646","1534.31159643","0.421035728011"
"SL2.50ch00:10630313-10630931","14","10630313","10630931","618","1534.31159643","0.40278650141"
"SL2.50ch00:10632641-10636726","182","10632641","10636726","4085","1534.31159643","2.66243180948"
"SL2.50ch00:10632670-10636807","182","10632670","10636807","4137","1534.31159643","2.69632323031"
"SL2.50ch00:10638561-10640200","162","10638561","10640200","1639","1534.31159643","1.06823151426"
"SL2.50ch00:10638566-10640222","162","10638566","10640222","1656","1534.31159643","1.07931140184"
"SL2.50ch00:10642060-10643975","147","10642060","10643975","1915","1534.31159643","1.2481167479"
"SL2.50ch00:10642075-10643948","147","10642075","10643948","1873","1534.31159643","1.220742908"
"SL2.50ch00:10644516-10645812","60","10644516","10645812","1296","1534.31159643","0.844678488394"
"SL2.50ch00:10644553-10646100","62","10644553","10646100","1547","1534.31159643","1.00826976971"
"SL2.50ch00:10651669-10652308","47","10651669","10652308","639","1534.31159643","0.416473421361"
"SL2.50ch00:10651733-10652250","47","10651733","10652250","517","1534.31159643","0.336958934028"
"SL2.50ch00:10653445-10654617","42","10653445","10654617","1172","1534.31159643","0.763860484875"
"SL2.50ch00:10653567-10654616","41","10653567","10654616","1049","1534.31159643","0.683694239449"
"SL2.50ch00:10656054-10657819","47","10656054","10657819","1765","1534.31159643","1.15035303396"
"SL2.50ch00:10656702-10657333","28","10656702","10657333","631","1534.31159643","0.411259356618"
"SL2.50ch00:10659590-10661157","17","10659590","10661157","1567","1534.31159643","1.02130493157"
"SL2.50ch00:10663998-10664883","48","10663998","10664883","885","1534.31159643","0.576805912214"
"SL2.50ch00:10664107-10664878","45","10664107","10664878","771","1534.31159643","0.502505489623"
"SL2.50ch00:10665525-10666271","87","10665525","10666271","746","1534.31159643","0.486211537301"
"SL2.50ch00:10665549-10666165","86","10665549","10666165","616","1534.31159643","0.401482985224"
"SL2.50ch00:10667219-10669649","318","10667219","10669649","2430","1534.31159643","1.58377216574"
"SL2.50ch00:10667221-10669653","318","10667221","10669653","2432","1534.31159643","1.58507568193"
"SL2.50ch00:10672295-10673041","69","10672295","10673041","746","1534.31159643","0.486211537301"
"SL2.50ch00:10672304-10672930","69","10672304","10672930","626","1534.31159643","0.408000566153"
"SL2.50ch00:10675322-10676638","127","10675322","10676638","1316","1534.31159643","0.857713650252"
"SL2.50ch00:10675696-10676599","124","10675696","10676599","903","1534.31159643","0.588537557886"
"SL2.50ch00:10680469-10686449","1001","10680469","10686449","5980","1534.31159643","3.89751339552"
"SL2.50ch00:10680581-10686405","995","10680581","10686405","5824","1534.31159643","3.79583913303"
"SL2.50ch00:10687257-10692751","925","10687257","10692751","5494","1534.31159643","3.58075896238"
"SL2.50ch00:10687260-10692761","924","10687260","10692761","5501","1534.31159643","3.58532126903"
"SL2.50ch00:10721753-10722752","23","10721753","10722752","999","1534.31159643","0.651106334804"
"SL2.50ch00:10721893-10722560","19","10721893","10722560","667","1534.31159643","0.434722647962"
"SL2.50ch00:10729271-10730740","93","10729271","10730740","1469","1534.31159643","0.957432638466"
"SL2.50ch00:10729580-10730684","93","10729580","10730684","1104","1534.31159643","0.719540934558"
"SL2.50ch00:10731598-10733261","72","10731598","10733261","1663","1534.31159643","1.08387370849"
"SL2.50ch00:10731625-10733902","85","10731625","10733902","2277","1534.31159643","1.48405317753"
"SL2.50ch00:10734439-10737127","43","10734439","10737127","2688","1534.31159643","1.75192575371"
"SL2.50ch00:10743514-10745178","39","10743514","10745178","1664","1534.31159643","1.08452546658"
"SL2.50ch00:10743570-10745184","40","10743570","10745184","1614","1534.31159643","1.05193756194"
"SL2.50ch00:10746690-10748940","36","10746690","10748940","2250","1534.31159643","1.46645570902"
"SL2.50ch00:10746769-10748824","36","10746769","10748824","2055","1534.31159643","1.3393628809"
"SL2.50ch00:10776565-10777782","28","10776565","10777782","1217","1534.31159643","0.793189599056"
"SL2.50ch00:10776577-10777822","28","10776577","10777822","1245","1534.31159643","0.811438825657"
"SL2.50ch00:10778513-10781161","46","10778513","10781161","2648","1534.31159643","1.72585542999"
"SL2.50ch00:10779975-10780768","19","10779975","10780768","793","1534.31159643","0.516844167667"
"SL2.50ch00:10782742-10784037","24","10782742","10784037","1295","1534.31159643","0.844026730301"
"SL2.50ch00:10783290-10784024","20","10783290","10784024","734","1534.31159643","0.478390440186"
"SL2.50ch00:10788553-10789259","23","10788553","10789259","706","1534.31159643","0.460141213585"
"SL2.50ch00:10788579-10789335","23","10788579","10789335","756","1534.31159643","0.49272911823"
"SL2.50ch00:10793408-10794020","16","10793408","10794020","612","1534.31159643","0.398875952853"
"SL2.50ch00:10793503-10794068","17","10793503","10794068","565","1534.31159643","0.368243322487"
"SL2.50ch00:10798377-10803492","102","10798377","10803492","5115","1534.31159643","3.33374264517"
"SL2.50ch00:10799123-10801716","68","10799123","10801716","2593","1534.31159643","1.69000873488"
"SL2.50ch00:10802224-10803463","22","10802224","10803463","1239","1534.31159643","0.807528277099"
"SL2.50ch00:10830671-10832340","89","10830671","10832340","1669","1534.31159643","1.08778425704"
"SL2.50ch00:10830806-10832251","89","10830806","10832251","1445","1534.31159643","0.941790444236"
"SL2.50ch00:10834870-10835856","58","10834870","10835856","986","1534.31159643","0.642633479596"
"SL2.50ch00:10834926-10835824","58","10834926","10835824","898","1534.31159643","0.585278767421"
"SL2.50ch00:10842008-10842648","7","10842008","10842648","640","1534.31159643","0.417125179454"
"SL2.50ch00:10842053-10842619","7","10842053","10842619","566","1534.31159643","0.36889508058"
"SL2.50ch00:10843914-10845152","31","10843914","10845152","1238","1534.31159643","0.806876519006"
"SL2.50ch00:10843953-10845180","30","10843953","10845180","1227","1534.31159643","0.799707179984"
"SL2.50ch00:10846121-10847059","61","10846121","10847059","938","1534.31159643","0.611349091137"
"SL2.50ch00:10846196-10847084","61","10846196","10847084","888","1534.31159643","0.578761186492"
"SL2.50ch00:10848766-10850022","41","10848766","10850022","1256","1534.31159643","0.818608164678"
"SL2.50ch00:10848805-10849925","40","10848805","10849925","1120","1534.31159643","0.729969064045"
"SL2.50ch00:10854412-10857486","88","10854412","10857486","3074","1534.31159643","2.00350437757"
"SL2.50ch00:10854918-10857521","66","10854918","10857521","2603","1534.31159643","1.69652631581"
"SL2.50ch00:10910102-10911481","48","10910102","10911481","1379","1534.31159643","0.898774410105"
"SL2.50ch00:10910311-10911494","47","10910311","10911494","1183","1534.31159643","0.771029823897"
"SL2.50ch00:10913428-10914869","26","10913428","10914869","1441","1534.31159643","0.939183411864"
"SL2.50ch00:10914169-10914811","24","10914169","10914811","642","1534.31159643","0.41842869564"
"SL2.50ch00:10917251-10919712","148","10917251","10919712","2461","1534.31159643","1.60397666662"
"SL2.50ch00:10917300-10919792","146","10917300","10919792","2492","1534.31159643","1.6241811675"
"SL2.50ch00:10926668-10929216","65","10926668","10929216","2548","1534.31159643","1.6606796207"
"SL2.50ch00:10926758-10928802","57","10926758","10928802","2044","1534.31159643","1.33219354188"
"SL2.50ch00:10931044-10933170","73","10931044","10933170","2126","1534.31159643","1.3856377055"
"SL2.50ch00:10931734-10933100","58","10931734","10933100","1366","1534.31159643","0.890301554897"
"SL2.50ch00:10935727-10937883","35","10935727","10937883","2156","1534.31159643","1.40519044829"
"SL2.50ch00:10938577-10943962","85","10938577","10943962","5385","1534.31159643","3.50971733025"
"SL2.50ch00:10945239-10960714","205","10945239","10960714","15475","1534.31159643","10.0859564876"
"SL2.50ch00:10963562-10964175","7","10963562","10964175","613","1534.31159643","0.399527710946"
"SL2.50ch00:10971080-10972214","25","10971080","10972214","1134","1534.31159643","0.739093677345"
"SL2.50ch00:10984444-10986807","50","10984444","10986807","2363","1534.31159643","1.54010437352"
"SL2.50ch00:10985206-10986760","43","10985206","10986760","1554","1534.31159643","1.01283207636"
"SL2.50ch00:10990730-10992093","39","10990730","10992093","1363","1534.31159643","0.888346280618"
"SL2.50ch00:10990771-10995810","100","10990771","10995810","5039","1534.31159643","3.28420903011"
"SL2.50ch00:10994218-10995817","20","10994218","10995817","1599","1534.31159643","1.04216119054"
"SL2.50ch00:10998634-11000359","75","10998634","11000359","1725","1534.31159643","1.12428271025"
"SL2.50ch00:10998654-11000328","75","10998654","11000328","1674","1534.31159643","1.09104304751"
"SL2.50ch00:11004911-11007134","73","11004911","11007134","2223","1534.31159643","1.44885824051"
"SL2.50ch00:11004923-11006797","69","11004923","11006797","1874","1534.31159643","1.22139466609"
"SL2.50ch00:11012419-11012887","11","11012419","11012887","468","1534.31159643","0.305022787476"
"SL2.50ch00:11016290-11017393","15","11016290","11017393","1103","1534.31159643","0.718889176465"
"SL2.50ch00:11028979-11029941","5","11028979","11029941","962","1534.31159643","0.626991285367"
"SL2.50ch00:11031485-11032090","15","11031485","11032090","605","1534.31159643","0.394313646203"
"SL2.50ch00:11049670-11050591","6","11049670","11050591","921","1534.31159643","0.600269203558"
"SL2.50ch00:11054991-11077454","3070","11054991","11077454","22463","1534.31159643","14.6404420407"
"SL2.50ch00:11055017-11077585","3070","11055017","11077585","22568","1534.31159643","14.7088766405"
"SL2.50ch00:11141791-11146360","75","11141791","11146360","4569","1534.31159643","2.97788272645"
"SL2.50ch00:11147045-11148514","47","11147045","11148514","1469","1534.31159643","0.957432638466"
"SL2.50ch00:11147182-11148410","45","11147182","11148410","1228","1534.31159643","0.800358938077"
"SL2.50ch00:11154592-11157099","27","11154592","11157099","2507","1534.31159643","1.63395753889"
"SL2.50ch00:11154826-11155353","6","11154826","11155353","527","1534.31159643","0.343476514957"
"SL2.50ch00:11160641-11161016","10","11160641","11161016","375","1534.31159643","0.244409284836"
"SL2.50ch00:11182279-11182999","17","11182279","11182999","720","1534.31159643","0.469265826886"
"SL2.50ch00:11184514-11185940","17","11184514","11185940","1426","1534.31159643","0.929407040471"
"SL2.50ch00:11239906-11240870","15","11239906","11240870","964","1534.31159643","0.628294801553"
"SL2.50ch00:11239935-11240870","15","11239935","11240870","935","1534.31159643","0.609393816859"
"SL2.50ch00:11242494-11243677","22","11242494","11243677","1183","1534.31159643","0.771029823897"
"SL2.50ch00:11242536-11243721","22","11242536","11243721","1185","1534.31159643","0.772333340083"
"SL2.50ch00:11244921-11246560","39","11244921","11246560","1639","1534.31159643","1.06823151426"
"SL2.50ch00:11245111-11246527","32","11245111","11246527","1416","1534.31159643","0.922889459542"
"SL2.50ch00:11251420-11254477","55","11251420","11254477","3057","1534.31159643","1.99242448999"
"SL2.50ch00:11251474-11254488","55","11251474","11254488","3014","1534.31159643","1.96439889199"
"SL2.50ch00:11256104-11258743","54","11256104","11258743","2639","1534.31159643","1.71998960715"
"SL2.50ch00:11256374-11257628","38","11256374","11257628","1254","1534.31159643","0.817304648493"
"SL2.50ch00:11295429-11296112","10","11295429","11296112","683","1534.31159643","0.445150777449"
"SL2.50ch00:11297140-11297876","11","11297140","11297876","736","1534.31159643","0.479693956372"
"SL2.50ch00:11297467-11297869","9","11297467","11297869","402","1534.31159643","0.262006753345"
"SL2.50ch00:11301310-11301925","8","11301310","11301925","615","1534.31159643","0.400831227132"
"SL2.50ch00:11301387-11302198","11","11301387","11302198","811","1534.31159643","0.528575813339"
"SL2.50ch00:11302688-11304930","25","11302688","11304930","2242","1534.31159643","1.46124164427"
"SL2.50ch00:11307746-11308433","7","11307746","11308433","687","1534.31159643","0.44775780982"
"SL2.50ch00:11310302-11313701","155","11310302","11313701","3399","1534.31159643","2.21532575776"
"SL2.50ch00:11311042-11313666","149","11311042","11313666","2624","1534.31159643","1.71021323576"
"SL2.50ch00:11314480-11315945","65","11314480","11315945","1465","1534.31159643","0.954825606094"
"SL2.50ch00:11314530-11315863","63","11314530","11315863","1333","1534.31159643","0.868793537832"
"SL2.50ch00:11316956-11318788","29","11316956","11318788","1832","1534.31159643","1.19402082619"
"SL2.50ch00:11317113-11318869","29","11317113","11318869","1756","1534.31159643","1.14448721113"
"SL2.50ch00:11321897-11325977","89","11321897","11325977","4080","1534.31159643","2.65917301902"
"SL2.50ch00:11327058-11336556","143","11327058","11336556","9498","1534.31159643","6.19039836633"
"SL2.50ch00:11337168-11343493","100","11337168","11343493","6325","1534.31159643","4.12236993757"
"SL2.50ch00:11337773-11339163","22","11337773","11339163","1390","1534.31159643","0.905943749127"
"SL2.50ch00:11343876-11345462","22","11343876","11345462","1586","1534.31159643","1.03368833533"
"SL2.50ch00:11362940-11363777","22","11362940","11363777","837","1534.31159643","0.545521523755"
"SL2.50ch00:11362979-11363782","22","11362979","11363782","803","1534.31159643","0.523361748596"
"SL2.50ch00:11369292-11373961","52","11369292","11373961","4669","1534.31159643","3.04305853574"
"SL2.50ch00:11373131-11374061","15","11373131","11374061","930","1534.31159643","0.606135026394"
"SL2.50ch00:11377817-11379373","44","11377817","11379373","1556","1534.31159643","1.01413559255"
"SL2.50ch00:11377836-11379479","44","11377836","11379479","1643","1534.31159643","1.07083854663"
"SL2.50ch00:11396266-11398043","67","11396266","11398043","1777","1534.31159643","1.15817413108"
"SL2.50ch00:11396295-11398007","66","11396295","11398007","1712","1534.31159643","1.11580985504"
"SL2.50ch00:11398903-11404492","192","11398903","11404492","5589","1534.31159643","3.6426759812"
"SL2.50ch00:11398925-11404518","192","11398925","11404518","5593","1534.31159643","3.64528301357"
"SL2.50ch00:11411150-11412562","38","11411150","11412562","1412","1534.31159643","0.92028242717"
"SL2.50ch00:11411231-11412588","38","11411231","11412588","1357","1534.31159643","0.884435732061"
"SL2.50ch00:11443795-11444573","13","11443795","11444573","778","1534.31159643","0.507067796274"
"SL2.50ch00:11490691-11491635","27","11490691","11491635","944","1534.31159643","0.615259639695"
"SL2.50ch00:11490713-11491534","27","11490713","11491534","821","1534.31159643","0.535093394268"
"SL2.50ch00:11492659-11494444","39","11492659","11494444","1785","1534.31159643","1.16338819582"
"SL2.50ch00:11495655-11497053","37","11495655","11497053","1398","1534.31159643","0.91115781387"
"SL2.50ch00:11495656-11497040","37","11495656","11497040","1384","1534.31159643","0.902033200569"
"SL2.50ch00:11499356-11501332","37","11499356","11501332","1976","1534.31159643","1.28787399156"
"SL2.50ch00:11499356-11501348","37","11499356","11501348","1992","1534.31159643","1.29830212105"
"SL2.50ch00:11501840-11503210","36","11501840","11503210","1370","1534.31159643","0.892908587269"
"SL2.50ch00:11501878-11503235","36","11501878","11503235","1357","1534.31159643","0.884435732061"
"SL2.50ch00:11504335-11505258","29","11504335","11505258","923","1534.31159643","0.601572719744"
"SL2.50ch00:11504386-11505195","29","11504386","11505195","809","1534.31159643","0.527272297154"
"SL2.50ch00:11510011-11512517","32","11510011","11512517","2506","1534.31159643","1.6333057808"
"SL2.50ch00:11516726-11517650","8","11516726","11517650","924","1534.31159643","0.602224477837"
"SL2.50ch00:11534144-11548092","508","11534144","11548092","13948","1534.31159643","9.09072187973"
"SL2.50ch00:11534489-11535256","27","11534489","11535256","767","1534.31159643","0.499898457252"
"SL2.50ch00:11542527-11545428","127","11542527","11545428","2901","1534.31159643","1.89075022749"
"SL2.50ch00:11545960-11547723","66","11545960","11547723","1763","1534.31159643","1.14904951778"
"SL2.50ch00:11565406-11566479","13","11565406","11566479","1073","1534.31159643","0.699336433678"
"SL2.50ch00:11569964-11571143","16","11569964","11571143","1179","1534.31159643","0.768422791525"
"SL2.50ch00:11570173-11570575","8","11570173","11570575","402","1534.31159643","0.262006753345"
"SL2.50ch00:11573020-11573805","15","11573020","11573805","785","1534.31159643","0.511630102924"
"SL2.50ch00:11576933-11591013","276","11576933","11591013","14080","1534.31159643","9.17675394799"
"SL2.50ch00:11577013-11583000","143","11577013","11583000","5987","1534.31159643","3.90207570217"
"SL2.50ch00:11655359-11656929","145","11655359","11656929","1570","1534.31159643","1.02326020585"
"SL2.50ch00:11655417-11656972","141","11655417","11656972","1555","1534.31159643","1.01348383445"
"SL2.50ch00:11658393-11659374","34","11658393","11659374","981","1534.31159643","0.639374689132"
"SL2.50ch00:11658447-11659399","34","11658447","11659399","952","1534.31159643","0.620473704438"
"SL2.50ch00:11685655-11686839","29","11685655","11686839","1184","1534.31159643","0.77168158199"
"SL2.50ch00:11685700-11686817","29","11685700","11686817","1117","1534.31159643","0.728013789766"
"SL2.50ch00:11687539-11689544","51","11687539","11689544","2005","1534.31159643","1.30677497626"
"SL2.50ch00:11687544-11689658","51","11687544","11689658","2114","1534.31159643","1.37781660838"
"SL2.50ch00:11690433-11694263","82","11690433","11694263","3830","1534.31159643","2.4962334958"
"SL2.50ch00:11690522-11694248","81","11690522","11694248","3726","1534.31159643","2.42845065413"
"SL2.50ch00:11695274-11695742","5","11695274","11695742","468","1534.31159643","0.305022787476"
"SL2.50ch00:11697453-11698498","29","11697453","11698498","1045","1534.31159643","0.681087207077"
"SL2.50ch00:11697579-11698449","28","11697579","11698449","870","1534.31159643","0.56702954082"
"SL2.50ch00:11736294-11738166","113","11736294","11738166","1872","1534.31159643","1.2200911499"
"SL2.50ch00:11736370-11738125","113","11736370","11738125","1755","1534.31159643","1.14383545303"
"SL2.50ch00:11740279-11741152","14","11740279","11741152","873","1534.31159643","0.568984815099"
"SL2.50ch00:11773889-11775693","202","11773889","11775693","1804","1534.31159643","1.17577159959"
"SL2.50ch00:11773930-11775744","202","11773930","11775744","1814","1534.31159643","1.18228918051"
"SL2.50ch00:11777422-11778524","136","11777422","11778524","1102","1534.31159643","0.718237418372"
"SL2.50ch00:11777442-11778421","136","11777442","11778421","979","1534.31159643","0.638071172946"
"SL2.50ch00:11780867-11786256","481","11780867","11786256","5389","1534.31159643","3.51232436262"
"SL2.50ch00:11780912-11782044","114","11780912","11782044","1132","1534.31159643","0.737790161159"
"SL2.50ch00:11782605-11786189","367","11782605","11786189","3584","1534.31159643","2.33590100494"
"SL2.50ch00:11789557-11790432","8","11789557","11790432","875","1534.31159643","0.570288331285"
"SL2.50ch00:11796774-11810562","1893","11796774","11810562","13788","1534.31159643","8.98644058486"
"SL2.50ch00:11796775-11811812","1900","11796775","11811812","15037","1534.31159643","9.80048644289"
"SL2.50ch00:11811283-11817977","62","11811283","11817977","6694","1534.31159643","4.36286867385"
"SL2.50ch00:11818814-11820433","13","11818814","11820433","1619","1534.31159643","1.0551963524"
"SL2.50ch00:11851604-11851979","12","11851604","11851979","375","1534.31159643","0.244409284836"
"SL2.50ch00:11855458-11855833","10","11855458","11855833","375","1534.31159643","0.244409284836"
"SL2.50ch00:11857566-11868424","155","11857566","11868424","10858","1534.31159643","7.07678937267"
"SL2.50ch00:11879807-11880392","4","11879807","11880392","585","1534.31159643","0.381278484345"
"SL2.50ch00:11901041-11902147","7","11901041","11902147","1106","1534.31159643","0.720844450744"
"SL2.50ch00:11919197-11920404","1","11919197","11920404","1207","1534.31159643","0.786672018127"
"SL2.50ch00:11934789-11936007","33","11934789","11936007","1218","1534.31159643","0.793841357148"
"SL2.50ch00:11934833-11935949","32","11934833","11935949","1116","1534.31159643","0.727362031673"
"SL2.50ch00:11944452-11945184","27","11944452","11945184","732","1534.31159643","0.477086924001"
"SL2.50ch00:11944467-11945834","34","11944467","11945834","1367","1534.31159643","0.89095331299"
"SL2.50ch00:11966673-11976948","1253","11966673","11976948","10275","1534.31159643","6.69681440452"
"SL2.50ch00:11966734-11976905","1252","11966734","11976905","10171","1534.31159643","6.62903156285"
"SL2.50ch00:11986921-11988022","53","11986921","11988022","1101","1534.31159643","0.717585660279"
"SL2.50ch00:11986957-11988008","53","11986957","11988008","1051","1534.31159643","0.684997755635"
"SL2.50ch00:11990790-11991712","35","11990790","11991712","922","1534.31159643","0.600920961651"
"SL2.50ch00:11990864-11991745","35","11990864","11991745","881","1534.31159643","0.574198879842"
"SL2.50ch00:11993084-11994653","84","11993084","11994653","1569","1534.31159643","1.02260844776"
"SL2.50ch00:11993089-11994652","84","11993089","11994652","1563","1534.31159643","1.0186978992"
"SL2.50ch00:11996143-11996976","39","11996143","11996976","833","1534.31159643","0.542914491383"
"SL2.50ch00:11996180-11996906","38","11996180","11996906","726","1534.31159643","0.473176375443"
"SL2.50ch00:12006317-12016238","1797","12006317","12016238","9921","1534.31159643","6.46609203963"
"SL2.50ch00:12006345-12016217","1797","12006345","12016217","9872","1534.31159643","6.43415589308"
"SL2.50ch00:12039855-12043885","32","12039855","12043885","4030","1534.31159643","2.62658511437"
"SL2.50ch00:12088188-12089621","43","12088188","12089621","1433","1534.31159643","0.933969347121"
"SL2.50ch00:12088241-12089533","40","12088241","12089533","1292","1534.31159643","0.842071456023"
"SL2.50ch00:12090836-12091726","34","12090836","12091726","890","1534.31159643","0.580064702678"
"SL2.50ch00:12090867-12091866","34","12090867","12091866","999","1534.31159643","0.651106334804"
"SL2.50ch00:12128041-12153956","2544","12128041","12153956","25915","1534.31159643","16.8903109774"
